hhid,zone,state,lga,settlement,_geo_latitude,_geo_longitude,tot_population,med_temperature,med_precipitation,med_awi,med_spending,urca_2,urca_3,urca_4,urca_5,urca_6,urca_7,urca_9,urca_10,urca_11,urca_12,urca_13,urca_16,urca_18,electrification_prop_ti
f3fd3435-c72f-4c23-bba4-049db4952109,North Central,Nassarawa,akwanga,Gudi,8.8845444,8.2646565,7315.8017578125,300.2659912109375,0.0033471235074102,0.3667406509322142,2.747893652100335,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6666666666666666
8da15d61-859c-4182-9836-4fd7084df060,North Central,Nassarawa,akwanga,Gudi,8.8838767,8.2657948,7311.32080078125,300.2659912109375,0.0033471235074102,0.3667406509322142,2.747893652100335,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6923076923076923
2d9dbcfd-0f18-4587-ac78-77ecbb4eeb1b,North Central,Nassarawa,akwanga,Gudi,8.8822091,8.2640337,7136.6591796875,300.2659912109375,0.0033471235074102,0.3559115592430353,2.747893652100335,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6428571428571429
8341efb7-7389-4481-836b-e7835705c075,North Central,Nassarawa,akwanga,Gudi,8.883183,8.262152,6970.98388671875,300.2659912109375,0.0033471235074102,0.3604211353768392,2.744315354658589,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6153846153846154
aa0148d5-0100-4872-90d2-a4f8041bb761,North West,Kano,gezawa,Unguwar Kudu,12.0880842,8.6592716,10992.962890625,300.2968139648437,0.0010986309498548,0.4188544656927109,2.675094731407928,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0
dcdc5bcf-2819-4318-b599-a78460b72db9,North West,Kano,gezawa,Zarara,12.0861233,8.6587771,10960.09765625,300.2968139648437,0.0010986309498548,0.4191414843863434,2.6942945112933447,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0
970140c5-c33d-43ff-b81d-e74b321bb9b0,North West,Kano,gezawa,Yan Danbal,12.0888402,8.6606293,10874.810546875,300.2968139648437,0.0010986309498548,0.4141404668273591,2.6647880541994087,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0
9a0bc68d-eaef-4d8b-9d96-476d4c403749,North West,Kano,gezawa,Yan Danbal,12.0891222,8.6608156,10829.4287109375,300.2968139648437,0.0010986309498548,0.4000456075162516,2.6647880541994087,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0
dfa37592-6b31-421c-8722-f65fcef8767b,North West,Kano,gezawa,Yan Danbal,12.0891259,8.6612385,10852.90234375,300.2968139648437,0.0010986309498548,0.3955556780442341,2.6626535898624244,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0
909bebd7-aae1-4441-a04b-2913ced178f9,North West,Kano,gezawa,Chaka Baba,12.0899626,8.6617985,10846.30078125,300.2968139648437,0.0010986309498548,0.3894109864415375,2.6626535898624244,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0
ad69fd79-9270-44ad-aaef-798e4314935f,North West,Kano,gezawa,Yan Danbal,12.0899893,8.6624519,10859.29296875,300.2968139648437,0.0010986309498548,0.3894109864415375,2.6626535898624244,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0
9041d760-7386-4240-a952-03442d294245,North West,Kano,gezawa,Chaka Baba,12.0896857,8.6618746,10875.51171875,300.2968139648437,0.0010986309498548,0.3894109864415375,2.6626535898624244,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0
b0a9f20d-2839-49be-8b22-448fc51cdeac,North West,Kano,gezawa,Dan Madanho,12.0894425,8.6601764,10994.1875,300.2968139648437,0.0010986309498548,0.416497466260035,2.6647880541994087,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0
2121cc3e-64ad-4f20-bd3e-ce2446db9209,North West,Kano,gezawa,Dan Madanho,12.0895181,8.6608572,10836.7109375,300.2968139648437,0.0010986309498548,0.4000456075162516,2.6626535898624244,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0
c32c4b46-0d2c-447d-9540-b1355c8f61e6,North West,Kano,gezawa,Dan Madanho,12.0881453,8.6589717,11146.521484375,300.2968139648437,0.0010986309498548,0.4188544656927109,2.675094731407928,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0
92c3b7a6-a9c1-4197-9eea-862e64f16927,North West,Kano,gezawa,Zarara,12.0862922,8.658865,10952.4970703125,300.2968139648437,0.0010986309498548,0.4191414843863434,2.6942945112933447,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0
244348a7-99fb-4001-8f14-e9a761df0390,North West,Kano,gezawa,Zarara,12.0888668,8.6598055,11000.59375,300.2968139648437,0.0010986309498548,0.4188544656927109,2.675094731407928,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0
c9a2fcab-e25d-4c5a-9f59-0e0e36befc65,South South,Akwa Ibom,itu,Ikot Akpan Village,5.1583884,7.987861,8639.49609375,299.6725158691406,0.0065834051929414,0.492023820938874,2.738002656205275,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6428571428571429
55eefa84-72f1-4fb5-b24b-8511dea26785,South South,Akwa Ibom,itu,Ikot Akpan Village,5.1573568,7.9895775,8943.052734375,299.6725158691406,0.0065834051929414,0.5011825360615404,2.7406755519838457,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6428571428571429
ef62f6e7-d27e-49ca-8b04-de36b7cf655c,South South,Akwa Ibom,itu,Ikot Akpan Village,5.1564654,7.9900245,8924.892578125,299.6725158691406,0.0065834051929414,0.5011825360615404,2.7406755519838457,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6666666666666666
48742dd1-3a4d-4395-97b9-aaddfd635323,South South,Akwa Ibom,itu,Ikot Akpan Village,5.1575074,7.9909731,9429.8515625,299.6725158691406,0.0065834051929414,0.5011825360615404,2.7406755519838457,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6153846153846154
ae59d649-ff1e-40e5-b47b-e6a21062862f,South South,Akwa Ibom,itu,Ikot Akpan Village,5.1565669,7.9918869,9384.0537109375,299.6725158691406,0.0065834051929414,0.5103412511842067,2.7406755519838457,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6153846153846154
8cbbafb4-00b2-4370-bc9e-bc7bc30103d3,North West,Kano,gezawa,Dan Madanho,12.090393,8.6612312,10913.15234375,300.2968139648437,0.0010986309498548,0.3894109864415375,2.6626535898624244,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0
c5c9576a-716a-439c-86ae-2ef42fac6581,South South,Akwa Ibom,itu,Ikot Akpan Village,5.155402,7.9898492,8803.107421875,299.6725158691406,0.0065834051929414,0.5103412511842067,2.7406755519838457,False,False,False,False,False,False,True,False,False,False,False,False,False,0.7272727272727273
1e24c73b-3921-4314-8515-bbe3a5bb3fdf,South South,Akwa Ibom,itu,Ikot Akpan Village,5.1586658,7.9892676,9197.2568359375,299.6725158691406,0.0065834051929414,0.492023820938874,2.738002656205275,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6428571428571429
c7eed170-253e-4c37-bf54-57f20d5132b1,North West,Kano,gezawa,Dan Madanho,12.0902076,8.6618237,10878.9453125,300.2968139648437,0.0010986309498548,0.3894109864415375,2.6626535898624244,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0
992c1358-7623-4567-a1b7-8c5c8cce7836,South South,Akwa Ibom,itu,Ikot Akpan Village,5.158256,7.9887943,8881.5361328125,299.6725158691406,0.0065834051929414,0.492023820938874,2.7393391040945603,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6428571428571429
a7186496-f8e7-4fba-81ba-a21cf8e61d5f,South South,Akwa Ibom,itu,Ikot Akpan Village,5.1575787,7.9900615,9178.078125,299.6725158691406,0.0065834051929414,0.5011825360615404,2.7406755519838457,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6923076923076923
7d5c4408-3582-4fa5-9b5e-96d1940efeea,South South,Akwa Ibom,itu,Ikot Akpan Village,5.1571601,7.9901708,9068.62890625,299.6725158691406,0.0065834051929414,0.5011825360615404,2.7406755519838457,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6923076923076923
e76c3b6c-9614-4aa1-a8cc-d447b9955d54,South South,Akwa Ibom,itu,Ikot Akpan Village,5.1569844,7.9911966,9329.103515625,299.6725158691406,0.0065834051929414,0.5011825360615404,2.7406755519838457,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6153846153846154
1e0aadd8-bcbe-4a27-bda5-3fbd53cfa182,South South,Akwa Ibom,itu,Ikot Akpan Village,5.156135,7.9911969,9115.1298828125,299.6725158691406,0.0065834051929414,0.5103412511842067,2.7406755519838457,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6666666666666666
37f0d6c7-b542-42f8-8595-b42676703179,South South,Akwa Ibom,itu,Ikot Akpan Village,5.1554471,7.9914045,9009.6474609375,299.6725158691406,0.0065834051929414,0.5103412511842067,2.7406755519838457,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6363636363636364
2591417d-1895-405a-afed-d77f7f5e323c,North West,Kano,gezawa,Dan Madanho,12.0894936,8.6617595,10876.87890625,300.2968139648437,0.0010986309498548,0.3894109864415375,2.6626535898624244,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0
16ed5c2e-d944-4cb2-8731-5be848f28235,South South,Akwa Ibom,itu,Ikot Akpan Village,5.1549283,7.9921167,8959.986328125,299.6725158691406,0.0065834051929414,0.5103412511842067,2.7406755519838457,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6363636363636364
1f5e91cc-a34a-4fd2-b90a-85060eb48fee,South South,Akwa Ibom,itu,Ikot Akpan Village,5.1597595,7.9898448,9970.537109375,299.6725158691406,0.0065834051929414,0.4654400250188512,2.738002656205275,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6153846153846154
46dd82fc-5c32-4ff1-9f43-e4e9bf568607,South South,Rivers,eleme,Igbo Etche,4.9446476,7.0846697,49946.5546875,299.57745361328125,0.0074183084070682,0.9710466983292432,3.410548966529868,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
f5fd4a8c-228a-478a-ac8f-c8af6f0eb883,South South,Rivers,etche,Igbo Etche,4.9456206,7.0853375,49594.0,299.57745361328125,0.0074183084070682,0.9710466983292432,3.410548966529868,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
0bcf50cf-1ce8-4bba-9cf6-e3c6c7a7b99c,South South,Rivers,etche,Igbo Etche,4.9465508,7.0861817,48724.62109375,299.57745361328125,0.0074183084070682,0.9710466983292432,3.410548966529868,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
3ca417d5-a2db-4ca2-aaf1-32e9f7b1de47,South South,Rivers,etche,Igbo Etche,4.9455455,7.0869299,48107.16015625,299.57745361328125,0.0074183084070682,0.9707052488109412,3.410548966529868,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
c485634e-1d06-4120-b017-4a6de2b0b278,South South,Rivers,etche,Igbo Etche,4.944974,7.0863648,48607.421875,299.57745361328125,0.0074183084070682,0.9707052488109412,3.410548966529868,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
f3908c55-df04-4e23-b1de-8c2768d51a2b,South South,Rivers,etche,Igbo Etche,4.9428878,7.0862204,48319.5390625,299.57745361328125,0.0074183084070682,0.9710466983292432,3.4080640615963738,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
d6712b5a-5851-4e88-b967-14f2a7f9ebc1,South South,Rivers,etche,Igbo Etche,4.9440786,7.0887466,45916.23046875,299.57745361328125,0.0074183084070682,0.9586467983392444,3.3893084271397504,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
b4193888-4be9-47ca-a318-04fe7f5f0634,North Central,Federal Capital Territory,bwari,Jibi dei dei,9.1221139,7.2587421,42861.7890625,300.4930114746094,0.0029377420432865,1.1413842530026184,3.782592399415166,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
f525ee53-0096-4b92-a8d2-3e88f871ca3b,North Central,Federal Capital Territory,bwari,Jibi die dei,9.1202736,7.258602,44785.4453125,300.4930114746094,0.0029377420432865,1.135347874620856,3.782592399415166,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
f8411557-93cc-4c89-a3f6-d1fd19ee5ac5,North Central,Federal Capital Territory,bwari,Jibi  dei dei,9.1196981,7.259013,45622.30078125,300.4930114746094,0.0029377420432865,1.135347874620856,3.782592399415166,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
7db26157-5c99-4e21-85c2-4a8de9a21717,North Central,Federal Capital Territory,bwari,Jibi dei dei,9.1196456,7.2591327,45634.50390625,300.4930114746094,0.0029377420432865,1.135347874620856,3.782592399415166,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
05a19d0b-c16d-481f-984e-30694707d68e,North Central,Federal Capital Territory,bwari,Jibi dei  dei,9.1200888,7.2591307,45170.1953125,300.4930114746094,0.0029377420432865,1.135347874620856,3.782592399415166,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
ca539e9e-8533-40a6-979b-a6a57f78ee02,North Central,Federal Capital Territory,bwari,Jibi dei dei,9.1204272,7.2593076,44681.078125,300.4930114746094,0.0029377420432865,1.135347874620856,3.782592399415166,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
9b550a9f-f479-404e-b965-8b3f5fcf9a8c,North Central,Federal Capital Territory,bwari,Jibi dei dei,9.1193056,7.2593445,45943.58984375,300.4930114746094,0.0029377420432865,1.135347874620856,3.782592399415166,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
98d8fdaa-060e-4183-8363-df9416532299,North Central,Federal Capital Territory,bwari,Jibi dei dei,9.1192797,7.2589009,45841.8203125,300.4930114746094,0.0029377420432865,1.1325618177822063,3.782592399415166,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
e078888d-37a0-48c1-a8b8-1b6b7ff0b1f6,North Central,Federal Capital Territory,bwari,Jibi  dei dei,9.1156325,7.2596655,50123.3984375,300.4930114746094,0.0029377420432865,1.135347874620856,3.841096771164984,False,False,True,False,False,False,False,False,False,False,False,False,False,1.0
5bca1a1b-8134-495e-87a3-89668c1f05b8,North Central,Federal Capital Territory,bwari,Jibi dei dei,9.35385,7.260914,7932.90087890625,299.8461303710937,0.0032167907338589,0.5200489726552255,2.873374156869508,False,False,False,False,False,False,True,False,False,False,False,False,False,0.4285714285714285
098cd0c5-d795-45fb-8952-ab6d96efded8,North Central,Federal Capital Territory,bwari,Jibi dei dei,9.1157129,7.2597014,50068.2578125,300.4930114746094,0.0029377420432865,1.135347874620856,3.824827441239495,False,False,True,False,False,False,False,False,False,False,False,False,False,1.0
a05756c2-7465-4b87-8da0-42ed5df46fec,North Central,Federal Capital Territory,bwari,Jibi dei dei,9.1156545,7.2593978,49935.01953125,300.4930114746094,0.0029377420432865,1.135347874620856,3.824827441239495,False,False,True,False,False,False,False,False,False,False,False,False,False,1.0
affaae4c-199e-4eff-a305-2b4fc921704d,North Central,Federal Capital Territory,bwari,Jibi dei dei,9.1211786,7.2588838,44139.91796875,300.4930114746094,0.0029377420432865,1.135347874620856,3.782592399415166,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
b52a700b-c501-48db-a389-06ecf300ae8d,North Central,Federal Capital Territory,bwari,Jibi dei dei,9.1219288,7.2588126,43142.9453125,300.4930114746094,0.0029377420432865,1.135347874620856,3.782592399415166,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
493a14c5-d3dc-476b-bf9c-016702435b36,North Central,Federal Capital Territory,bwari,Jibi dei dei,9.1226251,7.2587014,42080.4609375,300.4930114746094,0.0029377420432865,1.1474206313843809,3.782592399415166,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
39063fc2-f5d8-4668-adb8-cbd3291f1163,North Central,Federal Capital Territory,bwari,Jibi dei dei,9.1232098,7.2587255,41096.96875,300.4930114746094,0.0029377420432865,1.135347874620856,3.782592399415166,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
3d8175b1-5615-4634-9335-774360df4190,South South,Rivers,etche,"Umuebulu 2, Etche",4.9030952,7.119353,55032.8515625,299.57745361328125,0.0074183084070682,1.0446784220938972,3.5481927791210404,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
b4a1ee74-b440-4101-8968-b419ed467795,South South,Rivers,etche,"Umuebulu 2, Etche",4.9039723,7.1192645,55223.546875,299.57745361328125,0.0074183084070682,1.0446784220938972,3.5481927791210404,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
6aec2a1c-3b13-4df9-8bc7-51c7a353a1f8,South South,Rivers,etche,"Location Road, Umuebulu 2, Etche",4.9026639,7.1185054,54292.7421875,299.57745361328125,0.0074183084070682,1.0446784220938972,3.5481927791210404,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
68d325be-1586-4676-af8f-8ea78118de01,South South,Rivers,etche,"Location Road, Umuebulu 2, Etche",4.9029702,7.1212111,55551.5625,299.57745361328125,0.0074183084070682,1.0481682754782056,3.5481927791210404,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
092ba9a2-4457-4633-9bc6-406caa919d2e,South South,Rivers,etche,"Location Road, Umuebulu 2, Etche",4.9022743,7.1202623,55206.12109375,299.57745361328125,0.0074183084070682,1.0481682754782056,3.5481927791210404,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
359b77de-2619-4823-b9d5-31ef1e41eaed,South South,Rivers,etche,"Umuebulu 2, Etche",4.9025957,7.1234069,55236.87890625,299.57745361328125,0.0074183084070682,1.0400794478138626,3.5481927791210404,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
6ce0a06b-7d58-4119-a601-cfb76afc073d,South South,Rivers,etche,Umuebulu Etche,4.9028744,7.1241272,54892.77734375,299.57745361328125,0.0074183084070682,1.0400794478138626,3.5481927791210404,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
1629831b-8756-427a-8a37-af27aae47288,South South,Rivers,etche,"Umuebulu, location 15 Etchie",4.9036793,7.1191722,55355.6875,299.57745361328125,0.0074183084070682,1.0446784220938972,3.5481927791210404,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
5017db4f-3798-4bca-80b1-9264fdf02912,South South,Rivers,etche,Umuebulu Etchie,4.9029886,7.1190407,54800.296875,299.57745361328125,0.0074183084070682,1.0446784220938972,3.5481927791210404,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
3dd8c33d-c9e6-40f8-b3d5-45efed6b0ae4,South South,Rivers,etche,Umuebulu Location 15 Etche,4.9019737,7.1197256,54959.0546875,299.57745361328125,0.0074183084070682,1.0481682754782056,3.5481927791210404,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
941180bf-f8c5-4d99-9b56-b21e4fa34fa6,South South,Rivers,etche,Umuebulu Etche,4.902368,7.1217407,55597.8359375,299.57745361328125,0.0074183084070682,1.0481682754782056,3.5481927791210404,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
3cbd90fd-143c-4780-8b45-51ef42c6aed8,South South,Rivers,etche,Umuebulu Location 15 Etche,4.9022743,7.1209302,55395.7109375,299.57745361328125,0.0074183084070682,1.0481682754782056,3.5481927791210404,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
f0818f4b-f05a-46ab-9506-b83de16dee86,South South,Rivers,etche,Umuebulu Etche,4.9025625,7.1228861,55293.1796875,299.57745361328125,0.0074183084070682,1.0400794478138626,3.5481927791210404,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
c213450c-c34f-4818-b1b9-f192b99ff567,South South,Rivers,etche,Umuebulu Etche,4.9027252,7.1239263,54962.39453125,299.57745361328125,0.0074183084070682,1.035480473533828,3.5481927791210404,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
82cfa569-775d-403c-8d21-51bebdb9879a,South South,Delta,ukwuani,Akoku uno,5.837115,6.2920488,4674.5546875,299.9419860839844,0.0054482514970004,0.7064723441514623,3.063937104247944,False,False,False,False,False,False,False,False,False,True,False,False,False,1.0
694a5ec0-f629-4b40-9532-f73cd5018955,South South,Delta,ukwuani,Akoku uno,5.8367432,6.2920281,4674.5546875,299.9419860839844,0.0054482514970004,0.7064723441514623,3.063937104247944,False,False,False,False,False,False,False,False,False,True,False,False,False,1.0
5ebaddcc-e0ec-42d0-8423-08a88b3dee4b,South South,Delta,ukwuani,Akoku uno,5.8366181,6.2920955,4674.5546875,299.9419860839844,0.0054482514970004,0.7098611501256362,3.063937104247944,False,False,False,False,False,False,False,False,False,True,False,False,False,1.0
ce460d2a-41c2-4657-914c-b58f887cc8aa,South South,Delta,ukwuani,Akoku uno,5.8369692,6.2922083,4674.5546875,299.9419860839844,0.0054482514970004,0.7064723441514623,3.063937104247944,False,False,False,False,False,False,False,False,False,True,False,False,False,1.0
0e0579d6-bb24-4c2c-95b7-eeff2a3bb37c,South South,Delta,ukwuani,Akoku uno,5.8367381,6.2923902,4674.5546875,299.9419860839844,0.0054482514970004,0.7064723441514623,3.063937104247944,False,False,False,False,False,False,False,False,False,True,False,False,False,1.0
7634d070-6195-4bce-8f23-7121369eb023,South South,Delta,ukwuani,Akoku uno,5.8375022,6.2922241,4674.5546875,299.9419860839844,0.0054482514970004,0.7064723441514623,3.063937104247944,False,False,False,False,False,False,False,False,False,True,False,False,False,1.0
0772eed0-677d-4e29-9f01-1bb6af197f59,South South,Delta,ukwuani,Akoku uno,5.8366233,6.2925283,4674.5546875,299.9419860839844,0.0054482514970004,0.7064723441514623,3.063937104247944,False,False,False,False,False,False,False,False,False,True,False,False,False,1.0
d9c824db-7039-4818-bc0e-75b1411ac4c3,South South,Delta,ukwuani,Akoku uno,5.8378518,6.29229,4657.0517578125,299.9419860839844,0.0054482514970004,0.7064723441514623,3.063937104247944,False,False,False,False,False,False,False,False,False,True,False,False,False,1.0
831debf1-7920-4ed1-8bb3-402f1b070e30,North West,Katsina,bindawa,Jabaro,12.6776363,7.8126795,21414.283203125,299.9871826171875,0.0010851020924746,0.2672366461988896,2.5717175340239,False,False,False,False,False,True,False,False,False,False,False,False,False,0.4285714285714285
5667d8df-4808-4594-a190-caac6c84c007,North West,Katsina,bindawa,Jabaro,12.6772547,7.8124365,21246.4609375,299.9871826171875,0.0010851020924746,0.2672366461988896,2.5717175340239,False,False,False,False,False,True,False,False,False,False,False,False,False,0.4615384615384615
beed4d57-e48b-4d47-8d5a-00296ea32cac,North West,Katsina,bindawa,Jabaro,12.6769094,7.8124978,20985.44140625,299.9871826171875,0.0010851020924746,0.2672366461988896,2.5717175340239,False,False,False,False,False,True,False,False,False,False,False,False,False,0.4615384615384615
ca4305b9-4b43-4c0d-bd92-4eecd4eea6f1,North West,Katsina,bindawa,Jabaro,12.6765512,7.812071,20862.30859375,299.9871826171875,0.0010851020924746,0.2672366461988896,2.5717175340239,False,False,False,False,False,True,False,False,False,False,False,False,False,0.4615384615384615
60589b0c-6181-431d-9075-b1542efd8867,North West,Katsina,bindawa,Jabaro,12.6754379,7.811923,19994.08203125,299.9871826171875,0.0010851020924746,0.2586316646141634,2.5717175340239,False,False,False,False,False,True,False,False,False,False,False,False,False,0.5454545454545454
5733c20a-233f-49ff-a63f-079aee4a200e,North West,Katsina,bindawa,Jabaro,12.6747025,7.8117572,19554.33203125,299.9871826171875,0.0010851020924746,0.2586316646141634,2.5717175340239,False,False,False,False,False,True,False,False,False,False,False,False,False,0.5454545454545454
e41e3fd3-a32f-4408-b55e-bcd424fd2318,North West,Katsina,bindawa,Jabaro,12.6740668,7.8112249,19352.87890625,299.9871826171875,0.0010851020924746,0.2586316646141634,2.5717175340239,False,False,False,False,False,True,False,False,False,False,False,False,False,0.5454545454545454
83e1a750-9bc0-448f-b26f-c3b03a7073e1,South South,Rivers,etche,Igbo etche,4.9449033,7.0851736,49521.7734375,299.57745361328125,0.0074183084070682,0.9707052488109412,3.410548966529868,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
a20cff46-d9d6-429c-a6e8-209673e1d3b4,South South,Rivers,etche,Igbo etche,4.9460878,7.0859058,48990.453125,299.57745361328125,0.0074183084070682,0.9710466983292432,3.410548966529868,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
b35cf20e-fe24-4389-9501-ae7a95db8e98,South South,Rivers,etche,Igbo etche,4.9447729,7.0862421,48797.2890625,299.57745361328125,0.0074183084070682,0.9707052488109412,3.410548966529868,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
6b0dad90-d72e-41cd-8e4d-7b5a42572172,South South,Rivers,etche,Igbo etche,4.943483,7.0865545,48053.9921875,299.57745361328125,0.0074183084070682,0.9707052488109412,3.4080640615963738,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
5713a888-030a-4278-ae07-4a943d6f1ac6,South South,Rivers,etche,Igbo etche,4.9425038,7.0866521,47669.09375,299.57745361328125,0.0074183084070682,0.9710466983292432,3.4000782229020965,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
d8c3ea4f-ee5f-4b75-8f38-08cf6a6a5416,South South,Rivers,etche,Igbo etche,4.9441064,7.0881965,46749.37109375,299.57745361328125,0.0074183084070682,0.9598828768256222,3.3893084271397504,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
da75be99-33ca-47c4-af11-ce4e884f84d5,South South,Rivers,etche,Igbo etche,4.9447209,7.089162,45306.71875,299.57745361328125,0.0074183084070682,0.9586467983392444,3.3893084271397504,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
ec80156b-2aaf-41f0-8c55-3fb07d0e2694,South South,Rivers,etche,Igbo etche,4.9454838,7.0900312,43761.46875,299.57745361328125,0.0074183084070682,0.9554856887678136,3.3893084271397504,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
b333dba6-890d-4477-a110-bc071a05ab88,South South,Rivers,etche,Igbo etche,4.9459289,7.0883551,46312.5859375,299.57745361328125,0.0074183084070682,0.9598828768256222,3.4000782229020965,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
201422a9-280b-4e2c-b305-4e8075c49c1d,South South,Rivers,etche,umuotube chokota,4.9400361,7.0914136,44130.9140625,299.57745361328125,0.0074183084070682,0.9437050839389192,3.364216806674173,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
f7488b1c-f3c5-4d9f-a79b-4f18f20babed,South South,Rivers,etche,umuotube chokota,4.9412991,7.0902313,44648.58203125,299.57745361328125,0.0074183084070682,0.9554856887678136,3.382241661518852,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
44ad7ecc-4a33-49ce-8f88-5d561c73da6a,South South,Rivers,etche,umuotube chokota,4.9409395,7.089128,45681.0390625,299.57745361328125,0.0074183084070682,0.9598828768256222,3.3893084271397504,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
60159110-56c4-43c6-acda-cc941f31e0ea,South South,Rivers,etche,Umuotube chokota,4.9384411,7.0894443,45953.60546875,299.57745361328125,0.0074183084070682,0.9466135633660272,3.382241661518852,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
ee738bbc-1ae0-425c-8b05-3e9f5db54429,South South,Rivers,etche,Umuotube chikota Etche,4.9379974,7.0888128,46081.31640625,299.57745361328125,0.0074183084070682,0.9523245791963832,3.382241661518852,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
a006a853-73db-4d43-b7c5-678db78ce9c5,South South,Rivers,etche,Umuotube Etche,4.9389167,7.0905769,45461.625,299.57745361328125,0.0074183084070682,0.9409025475356708,3.364216806674173,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
4177a8fd-8ae3-4117-932d-d5db3cbfa0bc,South South,Rivers,etche,Umuotube Etche,4.9381372,7.0895801,46048.24609375,299.57745361328125,0.0074183084070682,0.9466135633660272,3.382241661518852,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
